Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
201300000313,13,10,20,1730,1,1,1,2,3,630,,M,5029100,0256300,620
201300000314,13,10,28,615,2,2,3,2,3,047,Rue principale,M,0000000,0000000,620
201300000315,13,10,28,730,2,1,1,6,6,577,,M,0000000,0000000,620
201300000316,13,11,9,2215,3,1,1,2,6,361,,M,5028684,0229201,620
201300000317,13,9,30,1330,1,1,3,1,1,686,,M,0000000,0000000,620
201300000318,13,12,9,1245,1,2,1,7,6,212,rue Jules Lardiere,M,0000000,0000000,800
201300000319,13,4,15,1815,1,1,1,1,6,165,,M,0000000,0000000,800
201300000320,13,2,5,1730,1,2,1,2,1,622,95 R J. JACQUES ROUSSEAU,M,0000000,0000000,800
201300000321,13,2,8,800,1,1,1,1,5,650,,M,0000000,0000000,800
201300000322,13,9,3,1445,1,2,1,1,3,268,ROUTE DE PARIS,M,0000000,0000000,800
201300000323,13,9,24,1600,1,1,2,1,1,380,,M,0000000,0000000,800
201300000324,13,1,6,30,3,2,1,2,6,122,route de st pol,M,0000000,0000000,800
201300000325,13,9,20,1900,1,2,1,1,6,071,,M,0000000,0000000,800
201300000326,13,2,27,1945,2,1,1,2,1,015,,M,0000000,0000000,800
201300000327,13,4,4,1730,1,2,1,1,3,017,,M,0000000,0000000,800
201300000328,13,8,1,845,1,1,1,1,6,601,,M,0000000,0000000,800
201300000329,13,8,4,1930,1,1,2,1,3,298,,M,0000000,0000000,800
201300000330,13,8,8,1230,1,2,1,1,3,513,5 rue des hotteux,M,0000000,0000000,800
201300000331,13,8,27,2115,3,1,6,1,3,557,,M,0000000,0000000,800
201300000332,13,3,11,945,1,1,1,4,6,016,,M,0000000,0000000,800
201300000333,13,6,2,1600,1,1,1,1,3,216,,M,0000000,0000000,800
201300000334,13,6,24,745,1,1,1,1,5,216,,M,0000000,0000000,800
201300000335,13,8,12,1200,1,1,1,1,1,206,,M,0000000,0000000,800
201300000336,13,8,16,1530,1,1,1,1,2,505,,M,0000000,0000000,800
201300000337,13,9,2,1015,1,2,1,1,3,016,"27,AV DE LA REPUBLIQUE",M,0000000,0000000,800
201300000338,13,9,9,230,3,2,1,5,6,069,route d'Albert,M,0000000,0000000,800
201300000339,13,10,28,1745,2,1,1,2,4,615,,M,0000000,0000000,800
201300000340,13,11,13,1200,1,1,1,1,1,615,,M,0000000,0000000,800
201300000341,13,11,26,1430,1,1,1,8,1,016,,M,0000000,0000000,800
201300000342,13,11,29,1715,5,2,1,1,6,016,"61, AV. DE LA REPUBLIQUE",M,0000000,0000000,800
201300000343,13,12,3,815,1,2,1,1,6,016,Rue Aristide Briand,M,0000000,0000000,800
201300000344,13,12,5,1330,1,1,1,1,7,523,,M,0000000,0000000,800
201300000345,13,12,5,1330,1,1,1,1,1,549,,M,0000000,0000000,800
201300000346,13,10,25,230,3,2,1,1,6,680,23 rue du Niger,M,4981395,0270074,800
201300000347,13,6,28,1630,1,1,1,8,3,128,,M,0000000,0000000,020
201300000348,13,7,15,1440,1,2,9,1,3,238,Rue de la Gare,M,4960880,0351230,020
201300000349,13,8,17,15,4,1,2,1,3,180,,M,0000000,0000000,020
201300000350,13,1,29,1630,1,2,1,2,3,145,31 rue de la bourgogne,M,4964134,0317157,020
201300000351,13,4,7,940,1,1,1,7,7,542,,M,0000000,0000000,020
201300000352,13,6,6,1330,1,1,1,1,6,017,,M,0000000,0000000,020
201300000353,13,10,12,1445,1,2,9,1,1,680,D7,M,0000000,0000000,020
201300000354,13,2,18,815,1,1,1,9,6,613,,M,0000000,0000000,020
201300000355,13,5,6,1800,1,2,1,1,1,106,Rue de l'Aisne,M,0000000,0000000,020
201300000356,13,4,7,1600,1,1,1,1,5,632,,M,0000000,0000000,020
201300000357,13,6,3,1940,1,2,4,1,1,217,Cote de chauny,M,0000000,0000000,020
201300000358,13,2,22,2000,3,1,2,1,3,676,,M,0000000,0000000,020
201300000359,13,5,17,115,3,1,1,1,7,720,,M,0000000,0000000,020
201300000360,13,6,14,2030,1,2,3,1,1,189,route de Bucy,M,4963292,0384445,020
201300000361,13,1,26,1010,1,1,1,4,1,223,,M,0000000,0000000,020
201300000362,13,2,27,1420,1,1,1,8,1,325,,M,0000000,0000000,020
201300000363,13,6,17,2030,1,1,1,8,6,540,,M,0000000,0000000,020
201300000364,13,7,7,1230,1,2,1,1,6,085,CD1 - Hameau de bézuet,M,4909200,0339800,020
201300000365,13,8,8,1845,1,1,1,1,6,465,,M,0000000,0000000,020
201300000366,13,12,17,655,2,1,1,1,6,645,,M,0000000,0000000,020
201300000367,13,3,27,1430,1,2,1,1,1,701,Route Principale,M,0000000,0000000,020
201300000368,13,4,14,1630,1,1,1,1,6,596,,M,0000000,0000000,020
201300000369,13,8,15,1910,1,1,1,1,7,186,,M,0000000,0000000,020
201300000370,13,3,15,1600,1,1,2,1,3,594,,M,0000000,0000000,020
201300000371,13,4,14,1215,1,2,1,1,3,203,rue de la croix alliot,M,0000000,0000000,020
201300000372,13,1,27,1840,3,1,1,9,1,525,,M,4990000,0332700,020
201300000373,13,2,17,1630,1,2,1,1,6,397,7 rue de la Victoire,M,4972324,0323337,020
201300000374,13,5,4,245,5,2,1,1,6,032,3 RUE DE LA GUINGUETTE,M,4977792,0311338,020
201300000375,13,6,1,1,5,2,1,1,7,257,36 RUE DE OESTRES,M,4982271,0324531,020
201300000376,13,2,23,2300,3,1,1,4,6,500,,M,0000000,0000000,020
201300000377,13,3,8,1700,1,1,1,2,1,352,,M,0000000,0000000,020
201300000378,13,11,15,1730,5,2,1,1,6,100,rue  de l'Abbaye,M,4998819,0322581,020
201300000379,13,12,25,1430,1,2,1,1,3,095,12bis rue Fagard,M,0000000,0000000,020
201300000380,13,4,15,810,1,2,2,1,3,306,1 rue de Saint-Quentin,M,4974039,0355401,020
201300000381,13,6,18,1715,1,1,1,1,7,552,,M,0000000,0000000,020
201300000382,13,1,4,900,1,1,1,2,2,580,,M,0000000,0000000,020
201300000383,13,1,28,430,3,1,1,1,6,372,,M,0000000,0000000,020
201300000384,13,4,26,1000,1,1,1,1,7,082,,M,4924400,0342200,020
201300000385,13,5,7,1720,1,1,2,1,3,485,,M,0000000,0000000,020
201300000386,13,1,28,800,2,1,1,9,1,487,Rue de Soissons,M,4938543,0342683,020
201300000387,13,2,2,1505,1,2,1,1,6,758,31 FAUBOURG DE SOMMECOUR,M,4940870,0352264,020
201300000388,13,3,28,1525,1,1,2,1,3,487,,M,4938446,0344086,020
201300000389,13,4,11,1900,2,1,2,1,3,421,,M,0000000,0000000,020
201300000390,13,5,4,1630,1,1,1,1,7,537,,M,0000000,0000000,020
201300000391,13,11,15,1530,1,1,9,1,7,210,,M,0000000,0000000,020
201300000392,13,12,30,1415,1,2,2,1,3,758,Rue paul Doumer,M,4940738,0000000,020
201300000393,13,1,4,1350,1,1,1,1,2,687,,M,0000000,0000000,020
201300000394,13,4,26,1540,1,1,1,2,6,368,,M,0000000,0000000,020
201300000395,13,6,25,1015,1,2,1,1,1,312,29 RUE D'HAUDROY,M,5000205,0395277,020
201300000396,13,4,8,1630,1,2,1,1,6,381,avenue charles de gaulle,M,4992078,0408377,020
201300000397,13,4,21,2300,3,1,1,1,6,495,,M,0000000,0000000,020
201300000398,13,6,16,140,3,2,1,1,6,031,15 hameau de ribeauville,M,4981604,0419647,020
201300000399,13,8,3,1845,1,2,1,1,2,684,7 rue d'Hirson,M,4991809,0412869,020
201300000400,13,4,9,1730,1,2,1,2,4,009,AVENUE RHIN ET DANUBE,M,0000000,0000000,600
201300000401,13,9,11,1730,1,1,1,1,1,041,,M,0000000,0000000,600
201300000402,13,11,24,600,3,1,1,1,6,628,,M,0000000,0000000,600
201300000403,13,5,3,1500,1,1,1,1,7,681,,M,0000000,0000000,600
201300000404,13,5,13,830,1,2,1,1,1,029,18 RUE DE BEAUVAIS,M,0000000,0000000,600
201300000405,13,7,4,1200,1,1,2,1,3,029,,M,0000000,0000000,600
201300000406,13,7,5,15,3,1,1,1,7,315,,M,0000000,0000000,600
201300000407,13,9,2,1130,1,1,9,1,5,510,,M,0000000,0000000,600
201300000408,13,10,6,515,5,2,1,1,6,220,,M,0000000,0000000,600
201300000409,13,10,27,445,5,2,1,2,6,477,route du vivier danger,M,0000000,0000000,600
201300000410,13,11,5,1430,1,1,1,3,1,029,,M,0000000,0000000,600
201300000411,13,12,11,1630,1,2,1,1,1,477,,M,0000000,0000000,600
201300000412,13,1,9,1215,1,1,1,2,4,528,,M,0000000,0000000,600
201300000413,13,2,18,800,2,1,2,1,3,140,,M,0000000,0000000,600
201300000414,13,4,15,1400,1,1,1,1,2,143,,M,0000000,0000000,600
201300000415,13,6,7,1515,1,1,2,1,5,097,,M,0000000,0000000,600
201300000416,13,6,22,430,3,1,1,8,7,095,,M,0000000,0000000,600
201300000417,13,7,14,1315,1,1,6,1,6,363,,M,0000000,0000000,600
201300000418,13,7,26,1600,1,1,1,1,4,645,,M,0000000,0000000,600
201300000419,13,10,7,1930,2,1,1,1,1,143,,M,0000000,0000000,600
201300000420,13,11,25,1445,1,1,1,1,2,089,,M,0000000,0000000,600
201300000421,13,12,19,1530,1,2,6,7,3,143,Rond point Menard,M,0000000,0000000,600
201300000422,13,4,14,1645,1,1,1,1,6,194,,M,0000000,0000000,600
201300000423,13,7,4,1745,1,1,2,1,3,605,,M,0000000,0000000,600
201300000424,13,8,1,915,1,2,1,1,6,286,RUE EUGENE DE ST FUSCIEN,M,0000000,0000000,600
201300000425,13,4,27,200,3,1,1,1,6,088,,M,0000000,0000000,600
201300000426,13,5,26,445,3,1,1,1,1,088,,M,0000000,0000000,600
201300000427,13,6,29,2115,1,1,1,1,1,452,,M,0000000,0000000,600
201300000428,13,7,19,1015,1,2,1,1,3,532,,M,0000000,0000000,600
201300000429,13,8,9,1845,1,1,1,1,2,162,,M,0000000,0000000,600
201300000430,13,12,23,1800,2,2,2,6,3,678,rue de la gloriette,M,0000000,0000000,600
201300000431,13,2,9,615,3,1,1,8,2,700,,M,0000000,0000000,600
201300000432,13,2,14,1500,1,1,1,2,3,598,,M,0000000,0000000,600
201300000433,13,4,2,815,1,1,1,1,5,462,,M,0000000,0000000,600
201300000434,13,5,28,1845,1,1,1,1,7,620,,M,0000000,0000000,600
201300000435,13,6,17,1815,1,1,1,2,1,135,,M,0000000,0000000,600
201300000436,13,8,12,1745,1,1,2,1,3,598,,M,0000000,0000000,600
201300000437,13,8,29,1800,1,2,1,1,1,685,rue de montreuil,M,0000000,0000000,600
201300000438,13,9,7,2345,5,2,1,1,6,575,,M,0000000,0000000,600
201300000439,13,10,3,1645,3,2,1,1,6,462,RUE DE PARIS,M,0000000,0000000,600
201300000440,13,10,10,945,1,2,1,1,6,462,RUE ANNOEPEL,M,0000000,0000000,600
201300000441,13,10,14,1830,2,1,1,2,1,065,,M,0000000,0000000,600
201300000442,13,12,19,1500,1,2,1,7,1,002,Rue de Montreuil,M,0000000,0000000,600
201300000443,13,4,2,1745,1,2,3,1,3,007,rue de la Roque,M,0000000,0000000,600
201300000444,13,5,18,100,3,1,1,1,3,559,,M,0000000,0000000,600
201300000445,13,9,3,1100,1,2,1,1,6,034,Avenue Thierry d'Argenli,M,0000000,0000000,600
201300000446,13,9,4,1715,1,2,1,1,6,034,rue du clos lenoir,M,0000000,0000000,600
201300000447,13,10,3,945,1,2,9,1,1,007,rue de la croix verte,M,0000000,0000000,600
201300000448,13,3,27,1200,1,1,1,1,5,485,,M,0000000,0000000,600
201300000449,13,6,29,2030,1,1,2,1,3,104,,M,0000000,0000000,600
201300000450,13,6,30,1130,3,2,1,1,6,311,RUE DU BOUT DE LA VILLE,M,0000000,0000000,600
201300000451,13,9,7,1115,1,1,1,1,1,265,,M,0000000,0000000,600
201300000452,13,9,17,1730,3,1,1,3,2,465,,M,0000000,0000000,600
201300000453,13,11,13,745,2,2,1,1,6,104,rue du general Leclerc,M,0000000,0000000,600
201300000454,13,12,7,830,1,1,1,1,1,485,,M,0000000,0000000,600
201300000455,13,12,20,730,5,1,1,1,6,104,,M,0000000,0000000,600
201300000456,13,12,19,1145,1,2,1,7,6,104,01 rue de beauvais,M,0000000,0000000,600
201300000457,13,12,25,945,3,1,1,2,6,573,,M,0000000,0000000,600
201300000458,13,4,6,500,3,1,1,1,6,342,,M,0000000,0000000,600
201300000459,13,5,2,2330,3,1,6,1,6,130,,M,4938500,0253900,600
201300000460,13,11,13,845,5,2,1,1,6,360,D137,M,4932300,0243200,600
201300000461,13,11,26,1815,1,1,6,1,3,130,,M,0000000,0000000,600
201300000462,13,1,2,1330,1,2,6,1,2,439,,M,0000000,0000000,600
201300000463,13,2,9,2345,3,1,1,8,7,551,,M,0000000,0000000,600
201300000464,13,9,6,1030,1,2,2,2,3,120,rue de Clermont,M,0000000,0000000,600
201300000465,13,12,4,2200,5,2,1,2,6,116,Rue de Beauvais,M,0000000,0000000,600
201300000466,13,1,2,1900,5,2,1,1,6,581,rue d'Amiens,M,4951300,0243300,600
201300000467,13,4,11,1815,1,1,1,1,1,168,,M,0000000,0000000,600
201300000468,13,7,31,1630,1,2,1,1,1,158,rue de la vallee,M,0000000,0000000,600
201300000469,13,1,6,215,3,2,1,2,6,167,route de reims,M,4940400,0302500,600
201300000470,13,1,28,730,3,1,1,9,5,119,,M,4951100,0289000,600
201300000471,13,1,31,915,1,2,1,1,3,636,Route du plessis brion,M,4947400,0289400,600
201300000472,13,5,1,2045,5,2,1,2,3,636,,M,0000000,0000000,600
201300000473,13,5,9,1200,1,1,1,1,3,537,,M,4951300,0293200,600
201300000474,13,5,16,1330,1,1,1,2,6,064,,M,4941800,0299100,600
201300000475,13,5,19,115,5,1,1,2,6,537,,M,4951000,0292900,600
201300000476,13,7,31,1815,1,1,1,1,1,188,,M,0000000,0000000,600
201300000477,13,8,17,500,5,2,1,1,6,647,,M,0000000,0000000,600
201300000478,13,10,5,1500,1,2,1,1,6,636,route de Longueil-Annel,M,4947600,0287200,600
201300000479,13,10,16,845,1,2,2,1,2,647,rue de soissons,M,4940600,0298300,600
201300000480,13,11,2,200,3,1,1,2,6,368,,M,0000000,0000000,600
201300000481,13,12,9,1215,1,1,1,1,6,636,,M,0000000,0000000,600
201300000482,13,2,3,845,1,2,1,8,6,540,D13,M,4935200,0273900,600
201300000483,13,2,17,600,5,2,1,5,6,325,rue hotel dieu,M,4939200,0277700,600
201300000484,13,8,17,1600,1,1,2,7,3,579,,M,0000000,0000000,600
201300000485,13,11,23,1645,1,1,2,1,3,579,,M,0000000,0000000,600
201300000486,13,5,22,700,1,2,1,1,1,533,place du bail,M,0000000,0000000,600
201300000487,13,12,5,1745,5,2,1,1,6,223,Av de flandres,M,0000000,0000000,600
201300000488,13,12,18,1915,3,1,1,1,6,223,,M,0000000,0000000,600
201300000489,13,12,28,1030,1,1,1,1,1,048,,M,0000000,0000000,600
201300000490,13,2,20,945,1,2,9,1,6,471,rue des boucheries,M,0000000,0000000,600
201300000491,13,3,7,1045,1,1,1,8,2,291,,M,0000000,0000000,600
201300000492,13,3,18,1100,1,1,1,1,6,471,,M,0000000,0000000,600
201300000493,13,4,27,815,1,1,1,1,6,471,,M,0000000,0000000,600
201300000494,13,5,5,2300,5,2,1,1,1,471,rue de Lille,M,0000000,0000000,600
201300000495,13,5,19,145,3,1,1,8,1,511,,M,0000000,0000000,600
201300000496,13,6,10,2115,1,1,1,1,1,471,,M,0000000,0000000,600
201300000497,13,7,18,115,3,2,1,1,6,471,Bvd Mont Saint Simeon,M,0000000,0000000,600
201300000498,13,7,20,1830,1,2,2,1,3,350,rue du plemont,M,0000000,0000000,600
201300000499,13,7,23,1715,1,1,1,1,1,118,,M,0000000,0000000,600
201300000500,13,7,25,815,1,1,2,1,4,410,,M,0000000,0000000,600
201300000501,13,9,15,530,4,2,1,8,6,192,Grande Rue,M,0000000,0000000,600
201300000502,13,10,6,1000,1,2,1,1,3,124,Rue Labarre,M,0000000,0000000,600
201300000503,13,10,11,730,2,1,6,8,6,471,,M,0000000,0000000,600
201300000504,13,12,4,1900,3,1,2,2,3,617,,M,0000000,0000000,600
201300000505,13,1,24,1800,3,1,1,1,5,356,,M,0000000,0000000,570
201300000506,13,3,10,645,2,1,1,1,4,356,,M,0000000,0000000,570
201300000507,13,3,11,1600,1,1,1,2,3,104,,M,0000000,0000000,570
201300000508,13,5,2,1745,1,1,3,1,1,124,,M,0000000,0000000,570
201300000509,13,6,7,2130,1,1,1,1,1,475,Chemin  vers Altwies,M,4950407,0625220,570
201300000510,13,6,27,1545,1,2,1,1,5,124,Carrefour RD1/RD56,M,0000000,0000000,570
201300000511,13,7,4,1745,1,1,1,1,3,574,,M,4948477,0620855,570
201300000512,13,9,6,1430,1,1,1,1,1,574,,M,4948477,0620855,570
201300000513,13,9,14,1330,1,1,1,2,7,214,,M,0000000,0000000,570
201300000514,13,10,24,1800,1,2,9,1,2,323,,M,4940396,0615719,570
201300000515,13,11,6,1715,2,2,1,2,5,323,,M,0000000,0000000,570
201300000516,13,12,21,1045,1,1,1,1,6,323,,M,0000000,0000000,570
201300000517,13,1,27,1015,1,1,1,1,7,138,,,,,600
201300000518,13,1,11,1930,5,2,3,2,1,612,Rue de la chapelle,M,0000000,0000000,600
201300000519,13,1,20,1500,1,1,1,4,1,612,,M,0000000,0000000,600
201300000520,13,1,28,1800,5,2,1,8,6,612,cours bouteville,M,0000000,0000000,600
201300000521,13,1,30,1715,1,2,1,8,6,612,BOULEVARD DES OTAGES,M,0000000,0000000,600
201300000522,13,1,29,1145,1,2,1,1,2,612,Rue Clemenceau,M,0000000,0000000,600
201300000523,13,2,17,115,5,2,1,1,6,612,,M,0000000,0000000,600
201300000524,13,2,18,800,1,1,1,1,1,612,,M,0000000,0000000,600
201300000525,13,2,19,1445,1,1,1,1,1,475,,M,0000000,0000000,600
201300000526,13,5,19,1045,1,1,1,2,1,612,,M,0000000,0000000,600
201300000527,13,7,29,300,3,1,1,1,2,139,,M,0000000,0000000,600
201300000528,13,9,21,1700,1,2,1,1,3,139,rue du 11 novembre RD924,M,0000000,0000000,600
201300000529,13,10,26,2045,3,1,1,1,1,197,,M,0000000,0000000,600
201300000530,13,11,19,630,4,1,1,2,1,139,,M,4917600,0221800,600
201300000531,13,4,22,900,1,2,3,1,3,141,Avenue du General Lecler,M,0000000,0000000,600
201300000532,13,5,11,115,5,2,1,1,6,695,route de Senlis,M,0000000,0000000,600
201300000533,13,7,9,2100,1,1,1,1,6,282,,M,0000000,0000000,600
201300000534,13,7,31,1645,1,1,1,2,1,282,,M,0000000,0000000,600
201300000535,13,9,26,800,1,2,1,8,3,141,av du General Leclerc,M,0000000,0000000,600
201300000536,13,10,15,1100,1,2,1,1,6,346,chemin des peupliers,M,0000000,0000000,600
201300000537,13,10,17,1330,1,2,1,1,1,141,AVENUE GENERAL LECLERC,M,0000000,0000000,600
201300000538,13,12,23,1645,1,2,1,1,6,282,35 RUE DE LA MAIRIE,M,0000000,0000000,600
201300000539,13,3,10,2045,5,2,2,1,3,238,,M,0000000,0000000,600
201300000540,13,5,1,2215,5,1,1,2,2,238,,M,0000000,0000000,600
201300000541,13,5,23,830,1,2,6,2,1,589,rue de la solidarite,M,0000000,0000000,600
201300000542,13,7,13,2245,3,2,1,1,6,670,,M,0000000,0000000,600
201300000543,13,7,15,1645,1,2,1,1,2,589,rue claire lacombe,M,0000000,0000000,600
201300000544,13,7,21,1800,1,2,6,1,1,589,rue Claire LACOMBE,M,0000000,0000000,600
201300000545,13,11,18,1930,5,1,1,1,3,670,,M,0000000,0000000,600
201300000546,13,2,24,1700,1,1,3,1,3,661,,M,0000000,0000000,600
201300000547,13,3,15,1745,1,2,1,1,6,176,boulevard Victor Hugo,M,0000000,0000000,600
201300000548,13,3,20,2045,5,2,2,1,7,656,D 20,M,0000000,0000000,600
201300000549,13,3,29,2245,5,2,1,1,3,176,Rue de la sablonniere,M,0000000,0000000,600
201300000550,13,3,31,1700,1,1,1,1,7,231,,M,0000000,0000000,600
201300000551,13,8,10,2000,1,1,1,1,6,069,,M,0000000,0000000,600
201300000552,13,3,13,2215,3,1,1,4,2,079,,M,0000000,0000000,600
201300000553,13,7,31,1730,1,1,1,1,2,341,,M,0000000,0000000,600
201300000554,13,8,18,730,1,1,1,1,2,500,,M,0000000,0000000,600
201300000555,13,9,16,930,1,1,1,8,3,079,,M,0000000,0000000,600
201300000556,13,10,24,1145,1,1,1,1,3,079,,M,0000000,0000000,600
201300000557,13,11,4,1545,1,1,1,2,6,489,,M,0000000,0000000,600
201300000558,13,12,5,745,2,2,1,5,3,500,,M,4909700,0274900,600
201300000559,13,12,14,1515,1,1,1,1,7,226,,M,0000000,0000000,600
201300000560,13,12,18,1200,1,1,1,1,5,047,,M,0000000,0000000,600
201300000561,13,12,21,2100,5,2,1,1,7,446,Rue Jules DUBRULLE,M,0000000,0000000,600
201300000562,13,3,22,1730,1,1,2,8,3,667,,M,0000000,0000000,600
201300000563,13,10,12,1830,1,2,1,1,5,508,,M,0000000,0000000,600
201300000564,13,10,29,1815,2,1,1,1,1,509,,M,0000000,0000000,600
201300000565,13,6,5,1015,1,1,1,1,4,728,,M,4947516,0102272,760
201300000566,13,6,7,1215,1,1,1,1,1,503,,M,4953015,0101302,760
201300000567,13,6,23,1600,1,1,1,1,2,367,,M,4950406,0109055,760
201300000568,13,6,27,2215,2,1,1,1,3,354,,M,4946781,0095166,760
201300000569,13,9,9,815,1,1,1,1,2,503,,M,4951817,0099915,760
201300000570,13,10,4,2045,3,1,1,1,6,354,,M,4947518,0094495,760
201300000571,13,2,16,1630,1,1,2,1,3,547,,M,4956143,0126409,760
201300000572,13,3,31,415,3,1,1,9,6,443,,M,4956304,0112238,760
201300000573,13,7,9,1730,1,2,1,1,1,377,"948, RTE DE NEUFCHATEL",M,4949328,0114609,760
201300000574,13,7,23,2145,2,1,1,1,7,271,,M,4955936,0112027,760
201300000575,13,8,26,1445,1,1,1,1,3,547,,M,4957029,0127045,760
201300000576,13,9,19,1745,1,2,2,8,3,105,RTE DE CLERES,M,4960234,0108171,760
201300000577,13,9,26,1015,1,2,3,2,3,179,R EDMOND SPALIKOWSKI,M,4960131,0111714,760
201300000578,13,12,6,1115,1,2,1,7,6,377,R DE L EGLISE,M,4949693,0114710,760
201300000579,13,12,23,845,1,1,1,1,5,675,,M,4958131,0104955,760
201300000580,13,5,9,1830,1,2,3,1,1,081,R JEANNE D ARC,M,4995912,0118784,760
201300000581,13,6,27,1730,1,1,1,1,6,235,,M,4989769,0128086,760
201300000582,13,11,27,1330,1,1,1,1,6,582,,M,4982719,0120152,760
201300000583,13,10,7,1030,1,2,1,7,6,235,"39, R DES CANADIENS",M,4989781,0125623,760
201300000584,13,7,5,1900,1,1,1,1,6,605,,M,4990989,0094192,760
201300000585,13,12,5,1400,1,2,2,1,3,731,RUE DE L EGLISE,M,4979435,0090540,760
201300000586,13,7,14,545,2,1,1,5,6,034,,M,4972046,0112831,760
201300000587,13,8,8,1530,1,1,1,1,2,096,,M,4970663,0105011,760
201300000588,13,8,18,1215,1,1,1,1,6,602,ROUTE D ORDEMARE,M,4969212,0111048,760
201300000589,13,1,25,1615,1,1,1,1,1,448,,M,4941415,0125909,760
201300000590,13,2,23,1800,1,1,1,8,7,514,,M,4936593,0117668,760
201300000591,13,3,6,1300,1,1,1,1,6,069,,M,4939730,0115422,760
201300000592,13,6,4,1915,1,1,1,1,3,313,,M,4935498,0112979,760
201300000593,13,6,26,730,1,1,1,1,3,514,,M,4936693,0117543,760
201300000594,13,7,8,815,1,2,1,1,3,475,"1361, RTE DE PARIS",M,4939967,0117194,760
201300000595,13,7,30,1815,2,2,1,2,6,448,,M,4940969,0123964,760
201300000596,13,8,4,1515,1,2,4,1,1,116,99 route de Paris,M,4938871,0120198,760
201300000597,13,11,27,1000,1,1,1,1,1,558,,M,4939356,0117143,760
201300000598,13,12,10,1915,3,1,2,1,6,285,,M,4941327,0131386,760
201300000599,13,6,16,1830,1,2,1,1,6,473,RD 65,M,4949224,0076528,760
201300000600,13,6,17,1045,1,1,1,2,6,750,,M,4945907,0082410,760
201300000601,13,7,9,1530,1,2,3,1,6,222,"142, R DE VERDUN",M,4948216,0087430,760
201300000602,13,7,12,1430,1,1,2,1,3,020,,M,4944956,0088669,760
201300000603,13,12,17,1300,1,1,6,1,3,608,D64,M,4951470,0081708,760
201300000604,13,12,7,2000,5,1,1,1,2,020,"280, RTE DE BOURG ACHARD",M,4945428,0088745,760
201300000605,13,1,12,145,3,2,3,1,6,726,RTE D YPORT,M,4972830,0028037,760
201300000606,13,2,15,1615,1,1,2,7,3,302,,M,4963442,0033787,760
201300000607,13,4,1,1445,1,1,1,1,1,014,,M,4958491,0028394,760
201300000608,13,4,2,1545,1,1,1,1,1,143,,M,4966091,0035912,760
201300000609,13,4,7,200,3,1,1,1,6,224,,M,4964650,0030658,760
201300000610,13,4,18,1330,1,2,2,1,3,254,Intersection CD39-CD940,M,4970701,0020559,760
201300000611,13,6,8,1630,1,1,1,1,3,196,,M,4963094,0026078,760
201300000612,13,6,29,1930,1,2,1,1,6,254,R NOTRE DAME,M,4970784,0020884,760
201300000613,13,8,21,1515,1,1,1,1,3,716,,M,4961521,0023573,760
201300000614,13,10,8,715,5,2,3,1,6,196,RTE DE VERGETOT,M,4964160,0026744,760
201300000615,13,10,27,2015,5,2,2,2,6,254,R ADOLPHE BOISSAYE,M,4970860,0020319,760
201300000616,13,10,28,1830,3,1,1,2,6,196,,M,4962918,0026104,760
201300000617,13,2,8,715,2,1,1,8,3,715,,M,4959839,0059476,760
201300000618,13,4,14,2030,1,1,1,1,3,090,,M,4958546,0043952,760
201300000619,13,5,24,1845,1,1,2,3,3,182,,M,4968123,0065530,760
201300000620,13,9,23,2100,3,1,1,1,1,468,,M,4959497,0048424,760
201300000621,13,10,14,715,5,1,1,2,6,715,,M,4958201,0059817,760
201300000622,13,10,15,815,2,1,1,8,1,090,,M,4959846,0041873,760
201300000623,13,12,18,545,3,1,1,1,7,751,,M,4962755,0052575,760
201300000624,13,12,31,415,5,2,1,2,6,627,ROUTE DE LILLEBONNE,M,4953026,0048948,760
201300000625,13,1,5,1415,1,1,2,2,3,303,R DE LA BRULERIE,M,4955360,0035025,760
201300000626,13,1,10,1330,1,1,3,2,5,647,,M,4954264,0038573,760
201300000627,13,2,12,1030,2,1,1,3,6,533,RTE INDUSTRIELLE,M,4947915,0025980,760
201300000628,13,6,20,2345,3,1,1,2,5,647,,M,4952802,0033755,760
201300000629,13,7,8,1445,1,1,1,1,3,303,,M,4954373,0035387,760
201300000630,13,7,29,1315,1,2,1,1,6,647,"13, R DUBOIS",M,4953158,0035305,760
201300000631,13,9,8,1115,1,1,1,1,3,303,,M,4956093,0037468,760
201300000632,13,10,7,1700,1,2,6,1,3,303,D31/D80,M,4955452,0036336,760
201300000633,13,10,21,1715,1,1,2,1,3,684,,M,4947530,0045861,760
201300000634,13,11,3,500,3,1,1,2,6,657,,M,4948721,0031413,760
201300000635,13,12,13,415,3,1,2,2,6,563,,M,4952592,0033004,760
