Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201100000401,0,02,000,00,2,2,01,B02
201100000402,0,07,000,02,0,3,01,A01
201100000403,0,07,000,00,2,3,13,A01
201100000403,0,07,000,00,2,1,01,B02
201100000404,0,07,000,00,0,1,01,A01
201100000405,0,07,000,08,0,1,01,A01
201100000406,0,07,000,00,2,1,16,A01
201100000406,0,33,000,00,2,7,01,B02
201100000407,0,07,000,00,0,5,01,A01
201100000408,0,10,000,08,0,8,01,A01
201100000409,0,33,000,00,2,7,17,A01
201100000409,0,33,000,00,2,8,02,B02
201100000410,0,30,000,14,0,1,01,A01
201100000411,0,07,000,00,0,4,15,A01
201100000411,0,30,000,00,2,1,13,B02
201100000412,0,07,000,00,2,2,19,A01
201100000412,0,07,000,00,2,1,01,B02
201100000413,0,07,000,00,2,3,01,B02
201100000413,0,07,000,00,2,1,19,A01
201100000414,0,07,000,02,0,7,01,A01
201100000415,0,07,000,02,0,8,13,A01
201100000416,0,07,000,15,0,1,01,A01
201100000417,0,30,000,08,0,1,01,A01
201100000418,0,07,000,00,2,6,23,B02
201100000418,0,30,000,00,2,3,14,A01
201100000419,0,31,000,00,2,1,01,B02
201100000419,0,10,000,00,2,7,10,A01
201100000420,0,07,000,00,2,1,01,B02
201100000420,0,07,000,00,2,7,11,A01
201100000421,0,33,000,13,0,1,01,A01
201100000422,0,33,000,00,6,1,01,A01
201100000423,0,07,000,00,2,1,17,A01
201100000423,0,07,000,02,0,1,21,C03
201100000423,0,07,000,00,2,1,01,B02
201100000423,0,07,000,00,2,8,21,D04
201100000424,0,01,000,00,2,1,01,B02
201100000424,0,07,000,00,2,2,15,A01
201100000425,0,07,000,00,0,7,01,A01
201100000426,0,07,000,00,2,3,02,A01
201100000426,0,10,000,00,2,2,15,B02
201100000427,0,07,000,00,2,1,01,A01
201100000427,0,10,000,00,2,7,01,B02
201100000428,0,07,000,00,0,9,01,A01
201100000429,0,07,000,00,2,2,15,A01
201100000429,0,10,000,00,2,7,01,B02
201100000430,0,07,000,00,2,2,10,B02
201100000430,0,33,000,00,2,1,01,A01
201100000431,0,07,000,00,1,0,01,A01
201100000432,0,01,000,00,2,1,01,A01
201100000432,0,07,000,00,9,8,01,B02
201100000433,0,07,000,00,2,2,19,B01
201100000433,0,07,000,00,2,1,23,A03
201100000433,0,07,000,00,2,1,01,C02
201100000434,0,15,000,00,0,0,01,A01
201100000435,0,07,000,02,0,2,14,A01
201100000436,0,30,000,14,0,3,02,A01
201100000437,0,10,000,00,1,1,01,A01
201100000438,0,07,000,00,2,5,19,A01
201100000438,0,07,000,00,2,1,01,B02
201100000439,0,31,000,00,0,0,00,A01
201100000440,0,07,000,00,2,8,01,A01
201100000440,0,15,000,00,2,1,09,B02
201100000441,0,07,000,16,0,9,14,A01
201100000442,0,10,000,00,9,8,15,B02
201100000442,0,31,000,00,2,1,17,A01
201100000443,0,07,000,00,2,1,01,A01
201100000443,0,35,000,00,2,8,19,B02
201100000444,0,07,000,02,0,8,21,A01
201100000445,0,07,000,00,1,3,01,A01
201100000446,0,01,000,00,2,1,01,A01
201100000446,0,07,000,00,2,3,19,B02
201100000447,0,35,000,12,0,3,01,A01
201100000448,0,07,000,00,2,1,01,A01
201100000448,0,07,000,00,2,8,19,B02
201100000449,0,30,000,13,0,1,00,A01
201100000450,0,07,000,00,0,3,23,C03
201100000450,0,07,000,01,1,2,01,A01
201100000450,0,10,000,00,0,8,23,B02
201100000451,0,10,000,00,0,1,01,A01
201100000451,0,07,000,00,0,6,00,B02
201100000452,0,07,000,00,2,1,21,A01
201100000452,0,02,000,00,2,1,01,B02
201100000452,0,07,000,00,0,0,15,C03
201100000453,0,10,000,00,0,4,15,B02
201100000453,0,33,000,00,0,1,01,A01
201100000454,0,07,000,00,6,9,01,A01
201100000455,0,07,000,08,0,8,01,A01
201100000456,0,07,000,13,0,1,19,A01
201100000457,0,07,000,00,2,1,01,B02
201100000457,0,10,000,00,2,8,19,A01
201100000458,0,33,000,00,6,2,00,A01
201100000459,0,07,000,00,0,9,01,A01
201100000460,0,07,000,00,1,3,01,A01
201100000461,0,07,000,01,0,1,01,A01
201100000461,0,14,000,00,0,4,00,B02
201100000462,0,07,000,00,2,3,01,A01
201100000462,0,07,000,00,2,3,01,B02
201100000463,0,07,000,00,2,2,01,B01
201100000463,0,07,000,00,2,3,16,A02
201100000464,0,07,000,02,0,2,01,A01
201100000465,0,10,000,00,1,5,01,A01
201100000466,2,07,000,13,0,2,01,A01
201100000467,0,31,000,00,0,8,01,A01
201100000468,0,33,000,00,2,1,01,A01
201100000468,0,07,000,00,2,7,19,B02
201100000469,0,33,000,00,0,0,13,A01
201100000470,0,02,000,01,0,1,00,A01
201100000471,0,30,000,11,0,7,21,A01
201100000472,0,07,000,00,2,7,13,A01
201100000472,0,07,000,00,2,1,01,B02
201100000473,0,30,000,00,1,1,02,A01
201100000474,0,33,000,00,9,2,01,A01
201100000474,0,01,000,00,0,3,15,B02
201100000475,0,07,000,02,0,7,01,A01
201100000476,0,07,000,02,0,8,14,A01
201100000477,0,07,000,00,2,2,00,B02
201100000477,0,31,000,00,2,7,01,A01
201100000478,0,07,000,02,0,1,14,A01
201100000479,0,99,000,02,0,1,01,A01
201100000480,0,07,000,00,2,8,01,A01
201100000480,0,07,000,00,2,1,01,B02
201100000481,0,07,000,00,1,8,01,A01
201100000481,0,07,000,00,1,1,01,B02
201100000482,0,07,000,00,0,1,00,A01
201100000483,0,07,000,00,5,1,01,A01
201100000484,0,07,000,02,0,2,00,A01
201100000485,0,07,000,13,0,9,13,A01
201100000486,0,07,000,02,0,2,01,A01
201100000487,0,07,000,00,1,1,01,A01
201100000488,0,07,000,00,2,3,13,A01
201100000488,0,07,000,00,2,3,01,B02
201100000489,0,07,000,00,1,3,15,A01
201100000490,0,14,000,00,2,0,01,B02
201100000490,0,07,000,00,2,3,01,A01
201100000491,0,33,000,00,0,0,01,A01
201100000492,0,07,000,06,0,6,01,A01
201100000493,0,07,000,00,2,1,01,C03
201100000493,0,15,000,00,2,1,02,B02
201100000493,0,07,000,00,0,4,23,A01
201100000494,0,07,000,00,0,2,20,B02
201100000494,0,33,000,00,2,1,01,A01
201100000495,0,33,000,00,2,1,01,A01
201100000495,0,07,000,00,0,3,20,B02
201100000496,0,07,000,00,2,3,01,B02
201100000496,0,30,000,00,2,1,10,A01
201100000497,0,07,000,16,0,9,17,A01
201100000498,0,33,000,08,6,7,01,A01
201100000499,0,07,000,00,2,3,16,A01
201100000499,0,31,000,00,2,1,01,B02
201100000500,0,07,000,00,2,1,01,B02
201100000500,0,31,000,00,2,9,01,A01
201100000501,0,30,000,12,0,1,01,A01
201100000502,0,07,000,00,9,4,04,B02
201100000502,0,01,000,00,2,1,01,A01
201100000503,0,07,000,00,2,3,01,A01
201100000503,0,10,000,00,2,1,01,B02
201100000504,0,10,000,00,1,1,01,A01
201100000505,0,07,000,00,2,2,14,A01
201100000506,0,07,000,08,0,7,01,A01
201100000507,0,30,000,12,0,1,01,A01
201100000508,0,10,000,00,2,5,01,A01
201100000508,0,07,000,00,2,1,01,B02
201100000509,0,02,000,02,0,1,01,A01
201100000510,0,17,000,00,2,3,01,B02
201100000510,0,07,000,00,2,3,13,A01
201100000511,0,07,000,00,1,1,01,A01
201100000512,0,31,000,00,2,1,01,B02
201100000512,0,07,000,00,2,3,15,A01
201100000513,0,36,000,00,0,3,01,A01
201100000514,0,07,000,00,1,2,01,A01
201100000515,0,07,000,00,9,1,01,A01
201100000515,0,01,000,00,2,8,01,B02
201100000516,0,07,000,00,2,1,15,A01
201100000516,0,33,000,00,2,1,01,B02
201100000517,0,30,000,00,2,1,02,A01
201100000517,0,31,000,00,2,4,23,B02
201100000518,0,33,000,16,0,0,15,A01
201100000519,0,33,000,00,0,9,01,A01
201100000520,0,02,000,06,0,1,01,A01
201100000521,0,07,000,00,2,8,00,B02
201100000521,0,02,000,00,2,8,13,A01
201100000522,0,36,000,00,2,6,02,B02
201100000522,0,36,000,00,2,2,02,A01
201100000523,0,07,000,00,2,8,19,B02
201100000523,0,07,000,00,2,1,01,A01
201100000524,0,99,000,00,2,3,01,B02
201100000524,0,07,000,00,2,1,16,A01
201100000525,0,33,000,00,2,8,01,A01
201100000525,0,10,000,00,2,7,14,B02
201100000526,0,33,000,16,0,0,01,A01
201100000527,0,10,000,00,6,3,21,A01
201100000528,0,07,000,13,0,1,02,A01
201100000529,0,07,000,00,2,1,01,B02
201100000529,0,07,000,00,2,3,01,A01
201100000530,0,07,000,00,1,2,01,A01
201100000531,0,07,000,00,2,7,13,A01
201100000531,0,07,000,00,2,1,01,B02
201100000532,0,07,000,00,2,3,23,B02
201100000532,0,02,000,01,0,1,05,A01
201100000533,0,07,000,02,0,7,00,A01
201100000534,0,14,000,00,2,1,01,A01
201100000534,0,15,000,00,0,4,01,B02
201100000535,0,07,000,00,2,8,01,A01
201100000535,0,15,000,00,2,8,01,B02
201100000536,0,07,000,00,2,3,13,A01
201100000536,0,07,000,00,2,3,01,B02
201100000537,0,07,000,00,2,3,15,A01
201100000537,0,30,000,00,2,1,01,B02
201100000538,0,07,000,00,0,9,19,A01
201100000539,0,07,000,00,2,1,01,B02
201100000539,0,07,000,00,2,1,13,A01
201100000540,0,07,000,00,2,1,01,B02
201100000540,0,07,000,00,2,4,10,A01
201100000541,0,99,000,00,9,3,05,B02
201100000541,0,07,000,00,9,2,01,A01
201100000542,0,07,000,02,0,1,01,A01
201100000543,0,07,000,00,2,1,02,A01
201100000543,0,30,000,00,2,8,02,B02
201100000544,0,10,000,00,2,3,02,B02
201100000544,0,31,000,00,0,0,00,A01
201100000545,0,31,000,13,0,1,01,A01
201100000546,0,30,000,00,2,1,01,B02
201100000546,0,07,000,00,2,2,15,A01
201100000547,0,33,000,00,0,7,00,A01
201100000548,0,07,000,00,2,1,01,B02
201100000548,0,07,000,00,2,1,06,A01
201100000549,0,10,000,00,2,1,01,B02
201100000549,0,30,000,00,2,7,15,A01
201100000550,0,07,000,00,2,3,01,A01
201100000550,0,07,000,00,2,3,01,B02
201100000551,0,07,000,00,1,1,00,A01
201100000552,0,07,000,00,2,1,01,A01
201100000552,0,07,000,00,2,5,15,B02
201100000553,0,33,000,01,0,1,14,A01
201100000554,0,07,000,00,1,2,17,A01
201100000555,0,07,000,00,2,7,01,B02
201100000555,0,17,000,00,2,1,01,C03
201100000555,0,10,000,00,0,0,13,A01
201100000556,0,10,000,00,2,1,01,B02
201100000556,0,07,000,00,2,1,13,A01
201100000557,0,07,000,00,2,2,15,B02
201100000557,0,30,000,00,2,1,01,A01
201100000558,0,02,000,00,2,1,01,B02
201100000558,0,07,000,00,2,7,01,A01
201100000559,0,07,000,00,2,2,15,A01
201100000559,0,33,000,00,2,1,01,B02
201100000560,0,07,000,00,2,2,13,A01
201100000560,0,15,000,00,2,2,01,B02
201100000561,0,01,000,00,2,8,15,A01
201100000561,0,33,000,00,2,7,17,B02
201100000562,0,07,000,00,0,1,00,A01
201100000563,0,33,000,01,0,3,13,A01
201100000564,0,07,000,02,2,1,00,A01
201100000564,0,07,000,14,9,2,21,B02
201100000565,0,01,000,00,2,1,02,B02
201100000565,0,07,000,00,2,4,02,A01
201100000566,0,07,000,02,0,8,00,A01
201100000567,0,10,000,02,0,5,14,A01
201100000568,0,07,000,00,2,2,01,A01
201100000568,0,30,000,00,2,4,01,B02
201100000569,0,30,000,00,2,1,02,B02
201100000569,0,07,000,00,2,5,01,A01
201100000570,0,07,000,00,2,2,15,B02
201100000570,0,32,000,00,2,1,01,A01
201100000571,0,10,000,00,2,1,01,B02
201100000571,0,07,000,00,2,7,19,A01
201100000572,0,07,000,15,0,1,01,A01
201100000573,0,33,000,00,2,1,02,B02
201100000573,0,07,000,00,2,5,15,A01
201100000574,0,07,000,00,2,3,00,C03
201100000574,0,07,000,00,2,1,00,A01
201100000574,0,37,035,00,2,1,21,B02
201100000575,0,33,000,00,2,1,13,A01
201100000575,0,07,000,00,2,3,19,B02
201100000576,0,33,000,00,6,1,01,A01
201100000577,0,07,000,13,0,1,01,A01
201100000578,0,07,000,00,2,1,01,B02
201100000578,0,07,000,00,2,2,19,A01
201100000579,0,07,000,00,2,1,13,A01
201100000579,0,07,000,00,2,1,01,B02
201100000580,0,07,000,08,0,8,01,A01
201100000581,0,33,000,00,0,8,01,A01
201100000582,0,38,004,13,0,1,15,A01
201100000583,0,07,000,00,2,1,01,B02
201100000583,0,07,000,00,2,1,13,A01
201100000583,0,07,000,00,2,1,01,C03
201100000584,0,07,000,13,0,1,01,A01
201100000585,0,30,000,00,0,0,01,A01
201100000586,0,14,000,00,2,1,01,A01
201100000586,0,07,000,00,2,8,19,B02
201100000587,0,10,000,00,1,7,02,A01
201100000588,0,07,000,00,2,7,01,A01
201100000588,0,15,000,00,2,1,13,B02
201100000589,0,07,000,00,2,8,01,B02
201100000589,0,07,000,00,2,1,01,A01
201100000589,0,07,000,00,2,3,01,C03
201100000590,0,07,000,00,2,1,01,B02
201100000590,0,07,000,06,2,1,01,A01
201100000591,0,07,000,00,2,1,01,A01
201100000591,0,07,000,00,2,1,15,B02
201100000592,0,33,000,00,2,8,01,B02
201100000592,0,07,000,00,2,1,19,A01
201100000593,0,33,000,00,2,1,17,A01
201100000593,0,07,000,00,2,1,01,B02
201100000594,0,07,000,00,1,2,01,A01
201100000595,0,30,000,00,1,1,17,A01
201100000596,0,07,000,00,2,1,01,B02
201100000596,0,07,000,00,2,1,13,A01
201100000597,0,07,000,06,0,1,01,A01
201100000598,0,07,000,00,2,3,15,A01
201100000598,0,02,000,00,2,1,01,B02
201100000599,0,07,000,00,0,8,22,A01
201100000599,0,01,000,01,0,7,00,B02
201100000600,0,21,000,00,2,6,13,B02
201100000600,0,07,000,00,2,6,21,A01
201100000601,0,07,000,11,0,9,01,A01
201100000602,0,07,000,00,2,3,01,B02
201100000602,0,07,000,00,2,3,01,A01
201100000603,0,33,000,00,2,1,01,B02
201100000603,0,07,000,00,2,3,01,A01
201100000604,0,07,000,00,2,1,01,B02
201100000604,0,10,000,00,2,3,01,A01
201100000605,0,07,000,00,2,5,01,B02
201100000605,0,07,000,00,2,1,19,A01
201100000606,0,07,000,13,0,9,01,A01
201100000607,0,07,000,15,0,1,01,A01
201100000608,0,07,000,00,2,7,01,A01
201100000608,0,07,000,00,2,1,01,B02
201100000609,0,02,000,00,2,6,01,B02
201100000609,0,07,000,00,2,2,19,A01
201100000610,0,02,000,00,2,1,13,A01
201100000610,0,07,000,00,2,1,01,B02
201100000611,0,21,000,00,9,6,15,A01
201100000611,0,31,000,00,2,1,17,B02
201100000612,0,07,000,00,2,3,01,B02
201100000612,0,07,000,00,2,8,19,A01
201100000613,0,30,000,00,2,8,13,B02
201100000613,0,21,000,00,2,4,01,A01
201100000614,0,07,000,00,1,7,01,A01
201100000615,0,07,000,00,2,3,01,B02
201100000615,0,07,000,00,2,3,13,A01
201100000616,0,07,000,00,2,8,01,B02
201100000616,0,07,000,00,2,1,01,A01
201100000617,0,07,000,00,1,2,01,A01
201100000618,0,07,000,00,2,1,01,B02
201100000618,0,07,000,00,2,3,10,A01
201100000619,0,07,000,00,2,7,19,B02
201100000619,0,07,000,00,2,1,01,A01
201100000620,0,38,000,00,2,2,01,B02
201100000620,0,07,000,00,2,3,13,A01
201100000621,0,07,000,00,0,5,01,B02
201100000621,0,33,000,00,2,1,12,A01
201100000622,0,07,000,00,2,3,15,B02
201100000622,0,07,000,00,2,1,01,A01
201100000623,0,07,000,13,0,9,14,A01
201100000624,0,33,000,00,2,1,01,A01
201100000624,0,07,000,00,2,8,15,B02
201100000625,0,07,000,00,1,3,01,A01
201100000626,0,30,000,01,0,1,21,A01
201100000627,0,33,000,00,0,9,01,A01
201100000628,0,33,000,00,2,1,01,B02
201100000628,0,17,000,00,0,6,01,A01
201100000629,0,07,000,13,0,9,14,A01
201100000630,0,07,000,00,2,1,13,A01
201100000630,0,07,000,00,2,1,01,B02
201100000631,0,02,000,00,2,1,01,B02
201100000631,0,07,000,00,2,5,16,A01
201100000632,0,07,000,00,2,1,01,B02
201100000632,0,31,000,00,2,7,19,A01
201100000633,0,07,000,00,0,1,01,A01
201100000633,0,01,000,00,0,4,01,B02
201100000634,0,07,000,00,2,1,01,B02
201100000634,0,07,000,00,2,7,13,A01
201100000635,0,07,000,00,0,1,01,A01
201100000636,0,07,000,00,2,7,13,A01
201100000636,0,07,000,00,2,1,01,B02
201100000637,0,07,000,00,2,3,01,B02
201100000637,0,07,000,00,2,3,13,A01
201100000638,0,07,000,00,2,3,01,A01
201100000638,0,07,000,00,0,1,13,B02
201100000639,0,07,000,00,2,1,15,A01
201100000639,0,02,000,00,2,7,01,B02
201100000640,0,07,000,00,2,7,01,A01
201100000640,0,33,000,00,2,1,01,B02
201100000641,0,07,000,00,2,3,01,B02
201100000641,0,34,000,00,2,1,09,A01
201100000642,0,33,000,00,0,7,01,B02
201100000642,0,07,000,00,0,8,09,A01
201100000643,0,07,000,00,1,2,01,A01
201100000644,0,07,000,02,0,3,14,A01
201100000645,0,07,000,15,0,3,14,A01
201100000646,0,07,000,00,2,7,13,A01
201100000646,0,07,000,00,2,2,02,C03
201100000646,0,07,000,00,2,1,01,B02
201100000647,0,07,000,02,0,8,13,A01
201100000648,0,07,000,00,0,8,01,B02
201100000648,0,02,000,00,2,1,19,A01
201100000649,0,02,000,16,0,7,14,A01
201100000650,0,07,000,00,2,3,01,B02
201100000650,0,07,000,00,2,3,13,A01
201100000651,0,07,000,00,2,1,13,A01
201100000651,0,07,000,00,2,1,01,B02
201100000652,0,07,000,00,1,1,01,A01
201100000653,0,37,001,00,1,2,07,A01
201100000654,0,10,000,08,0,7,14,A01
201100000655,0,07,000,00,1,2,01,A01
201100000656,0,07,000,00,1,1,01,A01
201100000657,0,07,000,02,0,7,14,A01
201100000658,0,07,000,00,1,1,01,A01
201100000659,0,07,000,00,4,8,01,A01
201100000659,0,39,050,00,2,1,01,B02
201100000660,0,02,000,00,1,1,01,A01
201100000661,0,07,000,00,2,1,01,B02
201100000661,0,02,000,00,2,8,19,A01
201100000662,0,07,000,13,0,9,13,A01
201100000663,0,07,000,00,9,1,01,A01
201100000663,0,01,000,00,2,8,19,B02
201100000664,0,02,000,00,0,0,01,A01
201100000665,0,10,000,00,2,3,01,B02
201100000665,0,10,000,00,2,8,01,C03
201100000665,0,07,000,00,2,3,13,A01
201100000666,0,07,000,00,2,1,13,A01
201100000666,0,15,000,00,2,1,01,C03
201100000666,0,07,000,00,2,3,01,B02
201100000667,0,10,000,00,2,3,13,A01
201100000667,0,10,000,00,2,1,01,B02
201100000668,0,07,000,00,1,1,01,A01
201100000669,0,07,000,00,2,2,15,A01
201100000669,0,07,000,00,2,7,01,B02
201100000670,0,07,000,00,2,2,01,A01
201100000670,0,07,000,00,2,2,01,B02
201100000671,0,33,000,00,2,1,17,A01
201100000671,0,07,000,00,2,3,11,B02
201100000672,2,01,000,00,2,8,01,A01
201100000672,1,07,000,,2,2,17,B01
201100000673,0,10,000,08,0,1,13,A01
201100000674,0,30,000,00,1,2,01,A01
201100000675,0,33,000,00,0,7,14,A01
201100000676,0,07,000,00,2,1,21,B02
201100000676,0,07,000,00,2,1,13,A01
201100000677,0,07,000,00,2,1,01,B02
201100000677,0,07,000,00,2,7,14,A01
201100000678,0,07,000,00,2,1,01,B02
201100000678,0,07,000,00,2,2,13,A01
201100000679,0,07,000,00,2,1,17,B02
201100000679,0,07,000,00,2,6,17,A01
201100000680,0,30,000,00,2,8,00,A01
201100000680,0,07,000,00,2,3,13,B02
201100000681,0,07,000,00,2,3,01,B02
201100000681,0,30,000,00,2,7,10,A01
201100000682,0,10,000,13,0,3,13,A01
201100000683,0,07,000,08,0,1,11,C03
201100000683,0,07,000,00,0,0,11,B02
201100000683,0,07,000,00,0,0,01,A01
201100000684,0,07,000,00,2,1,01,A01
201100000684,0,07,000,00,2,1,13,B02
201100000685,0,07,000,00,2,1,01,C03
201100000685,0,07,000,00,2,1,01,B02
201100000685,0,07,000,00,2,1,13,A01
201100000686,0,07,000,13,0,2,13,A01
201100000687,0,07,000,01,0,1,13,A01
201100000688,0,02,000,00,2,1,01,B02
201100000688,0,07,000,00,2,8,15,A01
201100000689,0,07,000,07,0,1,13,A01
201100000690,0,07,000,00,2,2,05,B02
201100000690,0,07,000,00,2,2,01,A01
201100000691,0,01,000,00,0,4,02,B02
201100000691,0,07,000,00,9,1,02,A01
201100000692,0,07,000,00,1,7,17,A01
201100000693,0,07,000,00,0,9,13,A01
201100000694,0,07,000,00,2,1,01,B02
201100000694,0,07,000,00,2,1,13,A01
201100000695,0,02,000,00,2,1,01,A01
201100000695,0,07,000,00,9,1,15,B02
201100000696,0,30,000,14,0,3,13,A01
201100000697,0,38,000,00,1,2,01,A01
201100000698,0,07,000,02,0,1,14,A01
201100000699,0,07,000,00,2,7,13,B02
201100000699,0,07,000,00,2,1,01,A01
201100000700,0,33,000,16,0,0,15,A01
201100000701,0,07,000,00,2,1,01,A01
201100000701,0,10,000,00,0,7,19,B02
201100000702,1,07,000,,2,,09,A01
201100000702,0,31,000,00,0,0,01,B02
201100000703,0,07,000,00,2,1,01,A01
201100000703,0,07,000,00,2,1,05,B02
201100000704,0,07,000,00,1,2,01,A01
201100000705,0,07,000,16,0,1,14,A01
201100000706,0,07,000,01,0,1,14,A01
201100000707,0,07,000,00,2,3,13,B02
201100000707,0,33,000,00,2,1,01,A01
201100000708,0,07,000,00,0,1,14,A01
201100000709,0,07,000,13,0,1,19,A01
201100000710,0,07,000,00,0,2,14,A01
201100000711,0,07,000,08,0,7,01,A01
201100000712,0,07,000,13,0,2,14,A01
201100000713,0,07,000,00,9,2,02,A01
201100000713,0,01,000,00,0,4,02,B02
201100000714,0,07,000,00,6,9,21,A01
201100000715,0,07,000,00,2,2,01,A01
201100000715,0,07,000,00,0,6,15,B02
201100000716,0,33,000,00,0,8,01,A01
201100000717,0,01,000,00,0,0,02,A01
201100000717,0,01,000,00,9,1,02,B02
201100000718,0,33,000,00,0,0,14,A01
201100000719,0,07,000,00,0,2,01,A01
201100000719,0,01,000,00,2,1,19,B02
201100000720,0,07,000,13,0,9,14,A01
201100000721,0,07,000,00,2,3,17,A01
201100000721,0,07,000,00,2,3,01,B02
201100000722,0,07,000,00,0,9,14,A01
201100000723,0,07,000,00,2,3,01,B02
201100000723,0,03,000,00,2,1,15,A01
201100000724,0,01,000,00,0,8,02,B02
201100000724,1,07,000,,9,,13,A01
201100000725,0,07,000,02,0,9,13,A01
201100000726,0,07,000,00,2,1,01,A01
201100000726,0,03,000,00,2,2,01,B02
201100000727,0,01,000,,2,1,01,A02
201100000727,0,07,000,00,2,5,09,A01
201100000728,0,34,000,00,0,1,02,B02
201100000728,0,07,000,00,0,4,15,A01
201100000729,0,07,000,00,2,1,01,B02
201100000729,0,07,000,00,2,1,13,A01
201100000730,0,07,000,04,0,9,14,A01
201100000731,0,07,000,00,2,1,01,B02
201100000731,0,07,000,00,2,1,13,A01
201100000732,0,17,000,00,1,7,01,A01
201100000733,0,02,000,12,0,1,01,A01
201100000734,0,07,000,00,2,1,21,A01
201100000734,0,07,000,00,2,1,13,B02
201100000735,0,07,000,00,2,1,01,B02
201100000735,0,07,000,00,2,5,13,A01
201100000736,0,07,000,00,2,1,13,A01
201100000736,0,07,000,00,2,3,01,B02
201100000737,0,10,000,00,2,7,15,A01
201100000737,0,33,000,00,2,1,01,B02
201100000738,0,07,000,16,0,1,01,A01
201100000739,0,17,000,00,2,0,10,A01
201100000739,0,07,000,00,2,1,01,C02
201100000740,0,07,000,00,2,3,01,B02
201100000740,0,07,000,00,2,2,16,A01
201100000741,0,07,000,00,1,2,21,A01
201100000742,0,02,000,00,2,1,13,A01
201100000742,0,10,000,00,2,3,01,B02
201100000743,0,07,000,00,2,6,21,B02
201100000743,0,10,000,00,2,3,13,A01
201100000743,0,07,000,00,2,1,00,C03
201100000744,0,30,000,00,1,1,01,A01
201100000745,0,15,000,08,0,3,13,A01
201100000746,0,07,000,13,0,1,13,A01
201100000747,0,07,000,00,2,1,01,B02
201100000747,0,07,000,00,2,1,13,A01
201100000748,0,07,000,00,2,2,13,A01
201100000748,0,07,000,00,2,3,01,B02
201100000749,0,33,000,00,0,7,01,A01
201100000750,0,07,000,00,2,6,01,B02
201100000750,0,07,000,00,2,1,01,A01
201100000751,0,07,000,01,0,1,14,A01
201100000751,0,07,000,00,2,4,24,B02
201100000752,0,17,000,13,0,3,14,A01
201100000753,0,15,000,00,2,8,01,B02
201100000753,0,07,000,00,2,3,13,A01
201100000754,0,07,000,13,0,3,14,A01
201100000755,0,07,000,09,0,9,14,A01
201100000756,0,07,000,06,0,2,21,A01
201100000757,0,17,000,00,2,6,01,B02
201100000757,0,07,000,00,2,2,13,A01
201100000758,0,31,000,06,0,1,13,A01
201100000759,0,07,000,16,0,1,13,A01
201100000760,0,07,000,14,0,3,01,A01
201100000761,0,07,000,13,0,2,01,A01
201100000762,0,33,000,00,6,1,01,A01
201100000763,0,07,000,00,2,1,02,B02
201100000763,0,07,000,00,2,2,19,A01
201100000764,0,10,000,00,2,3,15,B02
201100000764,0,33,000,00,2,2,17,A01
201100000765,0,07,000,00,2,1,01,A01
201100000765,0,07,000,00,2,4,23,B02
201100000766,0,07,000,00,9,6,18,A01
201100000766,0,01,000,00,2,2,13,B02
201100000767,0,07,000,00,0,2,01,A01
201100000767,0,01,000,00,2,1,19,B02
201100000768,0,30,000,00,1,1,01,A01
201100000769,0,15,000,13,0,2,14,A01
201100000770,0,07,000,00,1,3,21,B02
201100000770,0,07,000,03,0,0,17,A01
201100000770,0,07,000,00,0,3,21,C03
201100000771,0,02,000,00,1,2,01,A01
201100000772,0,07,000,00,1,8,01,A01
201100000773,0,07,000,00,0,6,01,A01
201100000773,0,15,000,00,0,0,23,C03
201100000773,0,07,000,00,2,1,19,B02
201100000774,0,07,000,00,2,3,09,A01
201100000774,0,01,000,00,2,1,15,B02
201100000775,0,07,000,13,0,9,21,A01
201100000776,0,02,000,00,0,4,01,A01
201100000776,0,07,000,00,0,2,01,B02
201100000777,1,07,000,00,9,3,01,A01
201100000777,0,01,000,00,2,1,19,B01
201100000778,0,07,000,00,6,1,21,A01
201100000779,0,07,000,02,0,3,14,A01
201100000780,0,02,000,00,2,1,13,A01
201100000780,0,07,000,00,2,1,01,B02
201100000781,0,07,000,02,0,9,14,A01
201100000782,0,07,000,02,0,3,01,A01
201100000783,0,07,000,00,2,1,01,A01
201100000783,0,02,000,00,2,1,15,B02
201100000784,0,03,000,01,0,2,14,A01
201100000785,0,07,000,13,0,9,14,A01
201100000786,0,31,000,00,2,1,01,A01
201100000787,0,21,000,00,0,6,02,A02
201100000787,0,33,000,00,2,1,01,A01
201100000788,0,21,000,00,2,5,01,A01
201100000788,0,07,000,00,2,1,01,B02
201100000789,0,07,000,00,2,1,01,B02
